timestamp;buyer;seller;symbol;currency;price;quantity
577800;;;AMETHYSTS;SEASHELLS;10002.0;1
578200;;;STARFRUIT;SEASHELLS;5071.0;1
578200;;;AMETHYSTS;SEASHELLS;10004.0;1
578300;;;STARFRUIT;SEASHELLS;5065.0;1
578400;;;STARFRUIT;SEASHELLS;5071.0;10
578400;;;AMETHYSTS;SEASHELLS;9998.0;1
578600;;;AMETHYSTS;SEASHELLS;9998.0;1
578800;;;AMETHYSTS;SEASHELLS;10004.0;2
578800;;;STARFRUIT;SEASHELLS;5070.0;2
578900;;;STARFRUIT;SEASHELLS;5064.0;1
578900;;;AMETHYSTS;SEASHELLS;9996.0;1
579000;;;STARFRUIT;SEASHELLS;5069.0;1
579100;;;STARFRUIT;SEASHELLS;5064.0;1
579100;;;AMETHYSTS;SEASHELLS;9998.0;1
579300;;;STARFRUIT;SEASHELLS;5063.0;1
579500;;;STARFRUIT;SEASHELLS;5070.0;1
579500;;;AMETHYSTS;SEASHELLS;10004.0;1
579500;;;AMETHYSTS;SEASHELLS;10005.0;1
579600;;;STARFRUIT;SEASHELLS;5064.0;5
579800;;;STARFRUIT;SEASHELLS;5069.0;1
579800;;;STARFRUIT;SEASHELLS;5069.0;1
580000;;;STARFRUIT;SEASHELLS;5070.0;1
580500;;;STARFRUIT;SEASHELLS;5066.0;1
580800;;;STARFRUIT;SEASHELLS;5070.0;1
580900;;;AMETHYSTS;SEASHELLS;10004.0;3
580900;;;AMETHYSTS;SEASHELLS;10004.0;1
581600;;;AMETHYSTS;SEASHELLS;10004.0;7
581600;;;STARFRUIT;SEASHELLS;5071.0;1
581600;;;AMETHYSTS;SEASHELLS;10004.0;1
581800;;;AMETHYSTS;SEASHELLS;10002.0;4
582000;;;AMETHYSTS;SEASHELLS;9998.0;3
582400;;;STARFRUIT;SEASHELLS;5071.0;1
582500;;;STARFRUIT;SEASHELLS;5067.0;1
582700;;;STARFRUIT;SEASHELLS;5067.0;1
583200;;;STARFRUIT;SEASHELLS;5068.0;1
583400;;;STARFRUIT;SEASHELLS;5067.0;8
583400;;;AMETHYSTS;SEASHELLS;10002.0;1
583600;;;STARFRUIT;SEASHELLS;5070.0;2
583600;;;STARFRUIT;SEASHELLS;5067.0;1
583700;;;AMETHYSTS;SEASHELLS;9998.0;1
583700;;;STARFRUIT;SEASHELLS;5067.0;7
583900;;;STARFRUIT;SEASHELLS;5068.0;1
584500;;;AMETHYSTS;SEASHELLS;10002.0;1
585100;;;STARFRUIT;SEASHELLS;5068.0;1
585900;;;STARFRUIT;SEASHELLS;5072.0;6
586500;;;AMETHYSTS;SEASHELLS;10004.0;2
586600;;;AMETHYSTS;SEASHELLS;9996.0;2
586600;;;STARFRUIT;SEASHELLS;5069.0;1
587500;;;STARFRUIT;SEASHELLS;5071.0;1
587500;;;STARFRUIT;SEASHELLS;5071.0;2
587500;;;AMETHYSTS;SEASHELLS;10000.0;2
587600;;;STARFRUIT;SEASHELLS;5074.0;1
587700;;;STARFRUIT;SEASHELLS;5074.0;1
588200;;;STARFRUIT;SEASHELLS;5073.0;1
588300;;;STARFRUIT;SEASHELLS;5070.0;3
588300;;;AMETHYSTS;SEASHELLS;9998.0;1
588300;;;STARFRUIT;SEASHELLS;5069.0;1
588300;;;AMETHYSTS;SEASHELLS;9998.0;6
588700;;;STARFRUIT;SEASHELLS;5068.0;1
588700;;;AMETHYSTS;SEASHELLS;9996.0;1
588800;;;STARFRUIT;SEASHELLS;5071.0;6
589000;;;STARFRUIT;SEASHELLS;5068.0;1
589500;;;AMETHYSTS;SEASHELLS;9998.0;1
589500;;;STARFRUIT;SEASHELLS;5068.0;1
589800;;;AMETHYSTS;SEASHELLS;10004.0;1
589800;;;STARFRUIT;SEASHELLS;5075.0;1
589900;;;STARFRUIT;SEASHELLS;5068.0;1
589900;;;AMETHYSTS;SEASHELLS;9996.0;1
590000;;;AMETHYSTS;SEASHELLS;9998.0;1
590100;;;AMETHYSTS;SEASHELLS;9996.0;2
590200;;;STARFRUIT;SEASHELLS;5074.0;1
590200;;;AMETHYSTS;SEASHELLS;10004.0;1
590300;;;AMETHYSTS;SEASHELLS;9998.0;1
590300;;;STARFRUIT;SEASHELLS;5067.0;1
590400;;;AMETHYSTS;SEASHELLS;9998.0;1
590600;;;AMETHYSTS;SEASHELLS;10004.0;2
591100;;;AMETHYSTS;SEASHELLS;10005.0;2
591300;;;STARFRUIT;SEASHELLS;5067.0;7
591400;;;AMETHYSTS;SEASHELLS;9996.0;2
591400;;;STARFRUIT;SEASHELLS;5067.0;2
591500;;;STARFRUIT;SEASHELLS;5068.0;1
591500;;;AMETHYSTS;SEASHELLS;9998.0;1
591500;;;STARFRUIT;SEASHELLS;5074.0;2
591600;;;STARFRUIT;SEASHELLS;5073.0;1
591800;;;AMETHYSTS;SEASHELLS;10002.0;1
592000;;;STARFRUIT;SEASHELLS;5069.0;1
592200;;;STARFRUIT;SEASHELLS;5068.0;1
592200;;;STARFRUIT;SEASHELLS;5075.0;14
592800;;;AMETHYSTS;SEASHELLS;10002.0;1
592900;;;AMETHYSTS;SEASHELLS;10002.0;3
593200;;;STARFRUIT;SEASHELLS;5068.0;1
593600;;;AMETHYSTS;SEASHELLS;9998.0;1
594200;;;STARFRUIT;SEASHELLS;5067.0;1
594300;;;AMETHYSTS;SEASHELLS;9998.0;1
594400;;;STARFRUIT;SEASHELLS;5067.0;1
594500;;;AMETHYSTS;SEASHELLS;10002.0;1
595200;;;STARFRUIT;SEASHELLS;5069.0;1
595200;;;AMETHYSTS;SEASHELLS;10002.0;1
595300;;;AMETHYSTS;SEASHELLS;10005.0;5
596000;;;AMETHYSTS;SEASHELLS;10004.0;1
596300;;;AMETHYSTS;SEASHELLS;9998.0;2
596300;;;AMETHYSTS;SEASHELLS;9998.0;5
596400;;;STARFRUIT;SEASHELLS;5071.0;2
597300;;;AMETHYSTS;SEASHELLS;9998.0;3
597400;;;AMETHYSTS;SEASHELLS;9995.0;8
597500;;;AMETHYSTS;SEASHELLS;10004.0;2
597500;;;STARFRUIT;SEASHELLS;5069.0;1
597500;;;STARFRUIT;SEASHELLS;5076.0;2
598000;;;AMETHYSTS;SEASHELLS;9995.0;8
598000;;;STARFRUIT;SEASHELLS;5074.0;1
598800;;;STARFRUIT;SEASHELLS;5073.0;1
599000;;;AMETHYSTS;SEASHELLS;10002.0;1
599000;;;STARFRUIT;SEASHELLS;5067.0;1
599000;;;AMETHYSTS;SEASHELLS;10002.0;1
599200;;;STARFRUIT;SEASHELLS;5071.0;2
599200;;;AMETHYSTS;SEASHELLS;10002.0;1
599200;;;AMETHYSTS;SEASHELLS;10002.0;1
599300;;;STARFRUIT;SEASHELLS;5073.0;2
599300;;;AMETHYSTS;SEASHELLS;10002.0;2
599300;;;AMETHYSTS;SEASHELLS;10002.0;1
599500;;;STARFRUIT;SEASHELLS;5071.0;1
599500;;;AMETHYSTS;SEASHELLS;9998.0;1
599900;;;AMETHYSTS;SEASHELLS;10002.0;1
600100;;;STARFRUIT;SEASHELLS;5073.0;1
600400;;;AMETHYSTS;SEASHELLS;10004.0;1
600400;;;STARFRUIT;SEASHELLS;5074.0;1
600600;;;STARFRUIT;SEASHELLS;5073.0;1
600700;;;STARFRUIT;SEASHELLS;5073.0;1
600800;;;STARFRUIT;SEASHELLS;5068.0;1
600800;;;STARFRUIT;SEASHELLS;5068.0;1
601300;;;AMETHYSTS;SEASHELLS;10005.0;1
601300;;;STARFRUIT;SEASHELLS;5075.0;1
601500;;;AMETHYSTS;SEASHELLS;10002.0;1
602100;;;AMETHYSTS;SEASHELLS;10000.0;1
602100;;;STARFRUIT;SEASHELLS;5072.0;1
602100;;;STARFRUIT;SEASHELLS;5070.0;3
602800;;;AMETHYSTS;SEASHELLS;10002.0;3
602800;;;STARFRUIT;SEASHELLS;5074.0;1
603700;;;STARFRUIT;SEASHELLS;5071.0;6
603700;;;STARFRUIT;SEASHELLS;5071.0;6
603900;;;STARFRUIT;SEASHELLS;5068.0;8
603900;;;STARFRUIT;SEASHELLS;5068.0;6
604000;;;STARFRUIT;SEASHELLS;5068.0;1
604200;;;AMETHYSTS;SEASHELLS;10004.0;1
605000;;;STARFRUIT;SEASHELLS;5069.0;1
605000;;;AMETHYSTS;SEASHELLS;9998.0;1
605300;;;STARFRUIT;SEASHELLS;5074.0;1
605900;;;STARFRUIT;SEASHELLS;5071.0;1
606700;;;AMETHYSTS;SEASHELLS;10002.0;4
606800;;;STARFRUIT;SEASHELLS;5070.0;1
607300;;;STARFRUIT;SEASHELLS;5074.0;4
607800;;;STARFRUIT;SEASHELLS;5071.0;1
607900;;;AMETHYSTS;SEASHELLS;9998.0;2
608700;;;STARFRUIT;SEASHELLS;5071.0;1
608800;;;STARFRUIT;SEASHELLS;5076.0;1
608800;;;AMETHYSTS;SEASHELLS;10005.0;1
608800;;;STARFRUIT;SEASHELLS;5078.0;1
609100;;;AMETHYSTS;SEASHELLS;9996.0;1
609100;;;STARFRUIT;SEASHELLS;5069.0;2
609100;;;AMETHYSTS;SEASHELLS;9996.0;1
609200;;;AMETHYSTS;SEASHELLS;9998.0;1
609300;;;AMETHYSTS;SEASHELLS;10002.0;2
609300;;;STARFRUIT;SEASHELLS;5077.0;2
609900;;;STARFRUIT;SEASHELLS;5076.0;12
610000;;;STARFRUIT;SEASHELLS;5070.0;1
610600;;;STARFRUIT;SEASHELLS;5076.0;12
610700;;;STARFRUIT;SEASHELLS;5069.0;1
611400;;;AMETHYSTS;SEASHELLS;9998.0;3
613300;;;AMETHYSTS;SEASHELLS;9998.0;1
613800;;;STARFRUIT;SEASHELLS;5070.0;1
613900;;;STARFRUIT;SEASHELLS;5075.0;1
614000;;;AMETHYSTS;SEASHELLS;9998.0;2
614000;;;STARFRUIT;SEASHELLS;5072.0;5
614200;;;AMETHYSTS;SEASHELLS;10002.0;1
614300;;;STARFRUIT;SEASHELLS;5069.0;1
614600;;;STARFRUIT;SEASHELLS;5069.0;1
614800;;;STARFRUIT;SEASHELLS;5073.0;1
614800;;;STARFRUIT;SEASHELLS;5073.0;1
615200;;;STARFRUIT;SEASHELLS;5072.0;9
615800;;;STARFRUIT;SEASHELLS;5072.0;1
615800;;;STARFRUIT;SEASHELLS;5071.0;4
616100;;;STARFRUIT;SEASHELLS;5066.0;1
616300;;;STARFRUIT;SEASHELLS;5071.0;1
616500;;;STARFRUIT;SEASHELLS;5064.0;1
616800;;;AMETHYSTS;SEASHELLS;9998.0;1
617100;;;AMETHYSTS;SEASHELLS;9998.0;1
617500;;;STARFRUIT;SEASHELLS;5064.0;1
618000;;;STARFRUIT;SEASHELLS;5061.0;1
618300;;;STARFRUIT;SEASHELLS;5066.0;1
618300;;;STARFRUIT;SEASHELLS;5066.0;1
618700;;;STARFRUIT;SEASHELLS;5064.0;1
619100;;;STARFRUIT;SEASHELLS;5064.0;1
619200;;;AMETHYSTS;SEASHELLS;10002.0;1
619400;;;STARFRUIT;SEASHELLS;5065.0;1
619600;;;AMETHYSTS;SEASHELLS;9998.0;2
620100;;;STARFRUIT;SEASHELLS;5070.0;1
620300;;;STARFRUIT;SEASHELLS;5066.0;1
620300;;;AMETHYSTS;SEASHELLS;10002.0;1
620400;;;STARFRUIT;SEASHELLS;5072.0;2
620400;;;AMETHYSTS;SEASHELLS;10004.0;2
620800;;;STARFRUIT;SEASHELLS;5065.0;1
621600;;;STARFRUIT;SEASHELLS;5064.0;1
621800;;;AMETHYSTS;SEASHELLS;9998.0;1
622100;;;AMETHYSTS;SEASHELLS;9998.0;1
622100;;;AMETHYSTS;SEASHELLS;9998.0;9
622300;;;STARFRUIT;SEASHELLS;5065.0;1
622800;;;STARFRUIT;SEASHELLS;5065.0;14
623400;;;AMETHYSTS;SEASHELLS;10002.0;1
623500;;;STARFRUIT;SEASHELLS;5072.0;13
623600;;;STARFRUIT;SEASHELLS;5065.0;1
623800;;;STARFRUIT;SEASHELLS;5072.0;1
623900;;;STARFRUIT;SEASHELLS;5071.0;5
624100;;;AMETHYSTS;SEASHELLS;10002.0;1
624300;;;STARFRUIT;SEASHELLS;5070.0;7
624400;;;AMETHYSTS;SEASHELLS;10004.0;1
624400;;;STARFRUIT;SEASHELLS;5072.0;1
625000;;;STARFRUIT;SEASHELLS;5066.0;1
625600;;;STARFRUIT;SEASHELLS;5072.0;1
625900;;;AMETHYSTS;SEASHELLS;10004.0;2
626200;;;AMETHYSTS;SEASHELLS;9998.0;1
626400;;;STARFRUIT;SEASHELLS;5068.0;1
626700;;;STARFRUIT;SEASHELLS;5076.0;7
626700;;;AMETHYSTS;SEASHELLS;9998.0;1
626700;;;STARFRUIT;SEASHELLS;5076.0;2
627200;;;AMETHYSTS;SEASHELLS;10002.0;5
627300;;;STARFRUIT;SEASHELLS;5077.0;1
627300;;;AMETHYSTS;SEASHELLS;10004.0;1
627500;;;STARFRUIT;SEASHELLS;5076.0;1
627600;;;AMETHYSTS;SEASHELLS;10002.0;1
627700;;;STARFRUIT;SEASHELLS;5075.0;1
627700;;;AMETHYSTS;SEASHELLS;10002.0;1
627800;;;STARFRUIT;SEASHELLS;5069.0;1
628200;;;AMETHYSTS;SEASHELLS;9998.0;3
628400;;;AMETHYSTS;SEASHELLS;10002.0;1
628400;;;AMETHYSTS;SEASHELLS;10002.0;2
629000;;;STARFRUIT;SEASHELLS;5070.0;1
629100;;;AMETHYSTS;SEASHELLS;10002.0;1
629100;;;STARFRUIT;SEASHELLS;5073.0;4
629300;;;STARFRUIT;SEASHELLS;5071.0;1
629300;;;STARFRUIT;SEASHELLS;5071.0;7
629300;;;AMETHYSTS;SEASHELLS;10002.0;4
629400;;;AMETHYSTS;SEASHELLS;9995.0;1
629400;;;STARFRUIT;SEASHELLS;5072.0;1
629500;;;AMETHYSTS;SEASHELLS;9998.0;1
629600;;;STARFRUIT;SEASHELLS;5071.0;1
629600;;;AMETHYSTS;SEASHELLS;9998.0;5
629800;;;STARFRUIT;SEASHELLS;5070.0;1
629900;;;STARFRUIT;SEASHELLS;5071.0;1
630100;;;STARFRUIT;SEASHELLS;5071.0;11
630300;;;AMETHYSTS;SEASHELLS;10002.0;1
630400;;;AMETHYSTS;SEASHELLS;9998.0;1
630500;;;AMETHYSTS;SEASHELLS;10002.0;1
630500;;;STARFRUIT;SEASHELLS;5076.0;1
630900;;;STARFRUIT;SEASHELLS;5074.0;5
631300;;;STARFRUIT;SEASHELLS;5074.0;2
631400;;;STARFRUIT;SEASHELLS;5079.0;1
631400;;;AMETHYSTS;SEASHELLS;10004.0;1
631500;;;STARFRUIT;SEASHELLS;5072.0;1
631600;;;STARFRUIT;SEASHELLS;5076.0;1
631700;;;AMETHYSTS;SEASHELLS;9995.0;5
631700;;;STARFRUIT;SEASHELLS;5071.0;1
632400;;;STARFRUIT;SEASHELLS;5079.0;10
632400;;;AMETHYSTS;SEASHELLS;9998.0;1
632400;;;STARFRUIT;SEASHELLS;5079.0;2
632700;;;AMETHYSTS;SEASHELLS;9998.0;1
632900;;;STARFRUIT;SEASHELLS;5072.0;2
632900;;;AMETHYSTS;SEASHELLS;9996.0;1
633100;;;STARFRUIT;SEASHELLS;5074.0;2
633400;;;STARFRUIT;SEASHELLS;5079.0;1
633500;;;STARFRUIT;SEASHELLS;5074.0;1
633500;;;AMETHYSTS;SEASHELLS;9995.0;3
633700;;;STARFRUIT;SEASHELLS;5079.0;1
633800;;;STARFRUIT;SEASHELLS;5078.0;1
633900;;;STARFRUIT;SEASHELLS;5078.0;7
634100;;;STARFRUIT;SEASHELLS;5073.0;1
634200;;;STARFRUIT;SEASHELLS;5079.0;9
634400;;;AMETHYSTS;SEASHELLS;10002.0;1
634400;;;STARFRUIT;SEASHELLS;5079.0;1
634900;;;STARFRUIT;SEASHELLS;5076.0;3
635000;;;AMETHYSTS;SEASHELLS;9995.0;2
635000;;;AMETHYSTS;SEASHELLS;10005.0;2
635000;;;STARFRUIT;SEASHELLS;5080.0;2
635000;;;STARFRUIT;SEASHELLS;5074.0;1
635600;;;AMETHYSTS;SEASHELLS;9996.0;1
635600;;;AMETHYSTS;SEASHELLS;9996.0;5
635700;;;STARFRUIT;SEASHELLS;5080.0;1
635700;;;AMETHYSTS;SEASHELLS;10002.0;4
636000;;;STARFRUIT;SEASHELLS;5079.0;5
636000;;;STARFRUIT;SEASHELLS;5079.0;5
636300;;;STARFRUIT;SEASHELLS;5080.0;1
636500;;;STARFRUIT;SEASHELLS;5075.0;1
636700;;;STARFRUIT;SEASHELLS;5081.0;1
636700;;;AMETHYSTS;SEASHELLS;10005.0;1
637200;;;AMETHYSTS;SEASHELLS;10004.0;1
637200;;;AMETHYSTS;SEASHELLS;10004.0;1
637500;;;AMETHYSTS;SEASHELLS;9998.0;1
637600;;;AMETHYSTS;SEASHELLS;10005.0;8
638400;;;STARFRUIT;SEASHELLS;5070.0;4
638600;;;AMETHYSTS;SEASHELLS;10002.0;4
638600;;;STARFRUIT;SEASHELLS;5070.0;1
638600;;;AMETHYSTS;SEASHELLS;10002.0;1
638700;;;STARFRUIT;SEASHELLS;5077.0;2
638700;;;AMETHYSTS;SEASHELLS;9998.0;2
638800;;;AMETHYSTS;SEASHELLS;10002.0;1
639100;;;STARFRUIT;SEASHELLS;5074.0;1
639100;;;STARFRUIT;SEASHELLS;5074.0;4
639600;;;AMETHYSTS;SEASHELLS;10002.0;2
639800;;;AMETHYSTS;SEASHELLS;9995.0;2
639800;;;STARFRUIT;SEASHELLS;5070.0;2
640600;;;STARFRUIT;SEASHELLS;5071.0;1
640600;;;AMETHYSTS;SEASHELLS;9998.0;4
640600;;;AMETHYSTS;SEASHELLS;9996.0;1
641000;;;STARFRUIT;SEASHELLS;5071.0;1
641500;;;STARFRUIT;SEASHELLS;5070.0;1
642300;;;STARFRUIT;SEASHELLS;5071.0;1
642400;;;STARFRUIT;SEASHELLS;5070.0;1
642600;;;STARFRUIT;SEASHELLS;5070.0;1
642700;;;STARFRUIT;SEASHELLS;5069.0;1
642700;;;AMETHYSTS;SEASHELLS;9995.0;1
643100;;;STARFRUIT;SEASHELLS;5072.0;5
643400;;;STARFRUIT;SEASHELLS;5070.0;1
643600;;;AMETHYSTS;SEASHELLS;10002.0;2
644100;;;AMETHYSTS;SEASHELLS;10002.0;1
644300;;;STARFRUIT;SEASHELLS;5068.0;11
644400;;;STARFRUIT;SEASHELLS;5069.0;7
644500;;;AMETHYSTS;SEASHELLS;9996.0;1
644500;;;STARFRUIT;SEASHELLS;5073.0;1
644600;;;STARFRUIT;SEASHELLS;5068.0;14
644700;;;AMETHYSTS;SEASHELLS;9998.0;4
645500;;;STARFRUIT;SEASHELLS;5070.0;4
645500;;;STARFRUIT;SEASHELLS;5067.0;1
645800;;;STARFRUIT;SEASHELLS;5072.0;1
645800;;;AMETHYSTS;SEASHELLS;10004.0;1
645900;;;STARFRUIT;SEASHELLS;5072.0;1
645900;;;AMETHYSTS;SEASHELLS;10002.0;6
645900;;;AMETHYSTS;SEASHELLS;10002.0;3
646000;;;AMETHYSTS;SEASHELLS;10005.0;5
646100;;;AMETHYSTS;SEASHELLS;10002.0;2
646500;;;STARFRUIT;SEASHELLS;5064.0;1
647000;;;STARFRUIT;SEASHELLS;5071.0;8
647000;;;STARFRUIT;SEASHELLS;5068.0;4
647100;;;STARFRUIT;SEASHELLS;5070.0;1
647100;;;STARFRUIT;SEASHELLS;5070.0;6
647800;;;STARFRUIT;SEASHELLS;5070.0;1
647900;;;STARFRUIT;SEASHELLS;5069.0;3
648100;;;AMETHYSTS;SEASHELLS;9998.0;1
648300;;;STARFRUIT;SEASHELLS;5065.0;1
648600;;;AMETHYSTS;SEASHELLS;10000.0;1
648600;;;STARFRUIT;SEASHELLS;5068.0;1
648800;;;AMETHYSTS;SEASHELLS;9998.0;1
648800;;;STARFRUIT;SEASHELLS;5066.0;1
648900;;;STARFRUIT;SEASHELLS;5071.0;1
649100;;;STARFRUIT;SEASHELLS;5071.0;1
649200;;;STARFRUIT;SEASHELLS;5072.0;8
649200;;;AMETHYSTS;SEASHELLS;9998.0;8
649300;;;AMETHYSTS;SEASHELLS;9996.0;1
649300;;;STARFRUIT;SEASHELLS;5065.0;1
649300;;;STARFRUIT;SEASHELLS;5066.0;1
649500;;;AMETHYSTS;SEASHELLS;9998.0;1
649600;;;STARFRUIT;SEASHELLS;5067.0;6
649600;;;AMETHYSTS;SEASHELLS;10002.0;1
649900;;;STARFRUIT;SEASHELLS;5066.0;1
650500;;;AMETHYSTS;SEASHELLS;9998.0;1
650500;;;AMETHYSTS;SEASHELLS;9998.0;1
650500;;;STARFRUIT;SEASHELLS;5072.0;1
650800;;;AMETHYSTS;SEASHELLS;9996.0;1
650800;;;AMETHYSTS;SEASHELLS;9996.0;1
651000;;;AMETHYSTS;SEASHELLS;10002.0;1
651100;;;AMETHYSTS;SEASHELLS;9998.0;5
651500;;;STARFRUIT;SEASHELLS;5068.0;10
651600;;;STARFRUIT;SEASHELLS;5068.0;1
651900;;;STARFRUIT;SEASHELLS;5073.0;2
652100;;;AMETHYSTS;SEASHELLS;10004.0;1
652200;;;AMETHYSTS;SEASHELLS;9998.0;5
652700;;;AMETHYSTS;SEASHELLS;9998.0;1
652700;;;STARFRUIT;SEASHELLS;5067.0;1
652900;;;AMETHYSTS;SEASHELLS;10002.0;5
653000;;;STARFRUIT;SEASHELLS;5067.0;14
653000;;;STARFRUIT;SEASHELLS;5072.0;1
653200;;;AMETHYSTS;SEASHELLS;9998.0;1
653600;;;AMETHYSTS;SEASHELLS;10004.0;2
654000;;;AMETHYSTS;SEASHELLS;10004.0;2
654100;;;STARFRUIT;SEASHELLS;5065.0;1
654200;;;AMETHYSTS;SEASHELLS;10002.0;2
654200;;;STARFRUIT;SEASHELLS;5065.0;2
654200;;;AMETHYSTS;SEASHELLS;10002.0;1
654300;;;AMETHYSTS;SEASHELLS;10002.0;1
654300;;;STARFRUIT;SEASHELLS;5070.0;1
654700;;;AMETHYSTS;SEASHELLS;10002.0;4
654700;;;AMETHYSTS;SEASHELLS;9996.0;2
654700;;;AMETHYSTS;SEASHELLS;9996.0;4
655000;;;AMETHYSTS;SEASHELLS;9998.0;1
655200;;;STARFRUIT;SEASHELLS;5067.0;6
655400;;;STARFRUIT;SEASHELLS;5071.0;2
655400;;;AMETHYSTS;SEASHELLS;10002.0;2
656000;;;STARFRUIT;SEASHELLS;5065.0;1
656000;;;AMETHYSTS;SEASHELLS;10002.0;1
656100;;;STARFRUIT;SEASHELLS;5070.0;1
656400;;;STARFRUIT;SEASHELLS;5071.0;2
656400;;;STARFRUIT;SEASHELLS;5071.0;2
656600;;;AMETHYSTS;SEASHELLS;10002.0;1
656600;;;STARFRUIT;SEASHELLS;5065.0;14
657100;;;STARFRUIT;SEASHELLS;5070.0;1
657100;;;AMETHYSTS;SEASHELLS;9998.0;1
657600;;;STARFRUIT;SEASHELLS;5073.0;1
657600;;;AMETHYSTS;SEASHELLS;10005.0;1
657800;;;STARFRUIT;SEASHELLS;5069.0;5
658100;;;STARFRUIT;SEASHELLS;5066.0;1
658200;;;AMETHYSTS;SEASHELLS;10002.0;2
658300;;;AMETHYSTS;SEASHELLS;9998.0;1
658300;;;STARFRUIT;SEASHELLS;5067.0;1
658400;;;AMETHYSTS;SEASHELLS;10002.0;4
658600;;;AMETHYSTS;SEASHELLS;10002.0;1
658700;;;STARFRUIT;SEASHELLS;5070.0;5
658900;;;AMETHYSTS;SEASHELLS;9996.0;1
658900;;;STARFRUIT;SEASHELLS;5073.0;1
658900;;;STARFRUIT;SEASHELLS;5072.0;1
658900;;;STARFRUIT;SEASHELLS;5071.0;4
658900;;;AMETHYSTS;SEASHELLS;9996.0;1
658900;;;AMETHYSTS;SEASHELLS;9996.0;4
659000;;;AMETHYSTS;SEASHELLS;9998.0;1
659300;;;STARFRUIT;SEASHELLS;5067.0;1
660000;;;STARFRUIT;SEASHELLS;5068.0;4
660000;;;STARFRUIT;SEASHELLS;5068.0;2
660000;;;AMETHYSTS;SEASHELLS;10000.0;2
660100;;;STARFRUIT;SEASHELLS;5067.0;3
660200;;;STARFRUIT;SEASHELLS;5069.0;2
660300;;;STARFRUIT;SEASHELLS;5070.0;1
660300;;;STARFRUIT;SEASHELLS;5070.0;1
660300;;;AMETHYSTS;SEASHELLS;10004.0;1
660300;;;AMETHYSTS;SEASHELLS;10004.0;1
660400;;;STARFRUIT;SEASHELLS;5064.0;1
660500;;;STARFRUIT;SEASHELLS;5069.0;6
660500;;;STARFRUIT;SEASHELLS;5069.0;7
660700;;;STARFRUIT;SEASHELLS;5065.0;4
660900;;;AMETHYSTS;SEASHELLS;9996.0;1
660900;;;STARFRUIT;SEASHELLS;5064.0;1
661000;;;STARFRUIT;SEASHELLS;5064.0;2
661000;;;AMETHYSTS;SEASHELLS;9995.0;2
661000;;;AMETHYSTS;SEASHELLS;9996.0;2
661100;;;STARFRUIT;SEASHELLS;5069.0;1
661200;;;STARFRUIT;SEASHELLS;5065.0;9
661200;;;AMETHYSTS;SEASHELLS;9998.0;1
661400;;;AMETHYSTS;SEASHELLS;9998.0;3
661700;;;STARFRUIT;SEASHELLS;5070.0;13
661700;;;STARFRUIT;SEASHELLS;5068.0;1
661800;;;STARFRUIT;SEASHELLS;5070.0;1
661800;;;AMETHYSTS;SEASHELLS;10005.0;1
661900;;;AMETHYSTS;SEASHELLS;10002.0;1
662000;;;AMETHYSTS;SEASHELLS;9998.0;1
662000;;;AMETHYSTS;SEASHELLS;10004.0;1
662100;;;STARFRUIT;SEASHELLS;5069.0;1
662400;;;STARFRUIT;SEASHELLS;5064.0;1
663000;;;AMETHYSTS;SEASHELLS;9998.0;5
663000;;;STARFRUIT;SEASHELLS;5069.0;8
663100;;;STARFRUIT;SEASHELLS;5069.0;1
663500;;;AMETHYSTS;SEASHELLS;9996.0;2
663800;;;AMETHYSTS;SEASHELLS;10002.0;1
663800;;;STARFRUIT;SEASHELLS;5069.0;1
663800;;;STARFRUIT;SEASHELLS;5068.0;5
664500;;;AMETHYSTS;SEASHELLS;10002.0;2
664600;;;STARFRUIT;SEASHELLS;5065.0;1
664600;;;AMETHYSTS;SEASHELLS;10002.0;1
664700;;;STARFRUIT;SEASHELLS;5072.0;4
664800;;;STARFRUIT;SEASHELLS;5068.0;4
665100;;;AMETHYSTS;SEASHELLS;10002.0;1
665400;;;STARFRUIT;SEASHELLS;5071.0;1
665400;;;AMETHYSTS;SEASHELLS;10002.0;1
665400;;;AMETHYSTS;SEASHELLS;10002.0;5
666400;;;STARFRUIT;SEASHELLS;5066.0;2
666600;;;STARFRUIT;SEASHELLS;5069.0;1
666600;;;AMETHYSTS;SEASHELLS;9998.0;1
667200;;;AMETHYSTS;SEASHELLS;10002.0;1
667300;;;AMETHYSTS;SEASHELLS;10002.0;1
667500;;;AMETHYSTS;SEASHELLS;10002.0;3
667600;;;AMETHYSTS;SEASHELLS;9998.0;1
667800;;;STARFRUIT;SEASHELLS;5064.0;2
668300;;;STARFRUIT;SEASHELLS;5068.0;1
668400;;;STARFRUIT;SEASHELLS;5063.0;1
668400;;;AMETHYSTS;SEASHELLS;10004.0;1
668600;;;STARFRUIT;SEASHELLS;5063.0;8
668700;;;AMETHYSTS;SEASHELLS;9998.0;4
668900;;;AMETHYSTS;SEASHELLS;9996.0;2
669100;;;STARFRUIT;SEASHELLS;5063.0;5
669300;;;STARFRUIT;SEASHELLS;5063.0;9
669600;;;AMETHYSTS;SEASHELLS;9995.0;2
669600;;;STARFRUIT;SEASHELLS;5064.0;2
669900;;;STARFRUIT;SEASHELLS;5069.0;1
670300;;;STARFRUIT;SEASHELLS;5070.0;1
670500;;;STARFRUIT;SEASHELLS;5065.0;7
670600;;;STARFRUIT;SEASHELLS;5064.0;1
